585	439
581	443
582	442
582	442
583	441
578	446
572	452
572	452
573	451
585	439
593	431
588	436
581	443
569	455
553	471
555	469
557	467
554	470
543	481
540	484
512	512
493	531
497	527
545	479
545	479
540	484
523	501
522	502
513	511
517	507
519	505
530	494
523	501
514	510
515	509
524	500
520	504
524	500
521	503
522	502
530	494
520	504
514	510
506	518
502	522
506	518
511	513
511	513
509	515
505	519
496	528
502	522
509	515
512	512
513	511
509	515
523	501
529	495
533	491
539	485
521	503
515	509
509	515
500	524
508	516
510	514
519	505
510	514
509	515
505	519
511	513
502	522
489	535
492	532
484	540
475	549
479	545
472	552
478	546
476	548
470	554
484	540
477	547
471	553
460	564
455	569
444	580
449	575
448	576
450	574
443	581
448	576
456	568
447	577
438	586
449	575
466	558
464	560
459	565
471	553
461	563
443	581
435	589
434	590
442	582
441	583
450	574
469	555
493	531
496	528
509	515
523	501
529	495
532	492
543	481
543	481
547	477
554	470
550	474
550	474
554	470
512	512
826	198
944	80
999	25
1011	13
1015	9
1018	6
1021	3
1023	1
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
512	512
819	205
718	306
363	661
179	845
99	925
87	937
271	753
483	541
530	494
440	584
298	726
198	826
341	683
621	403
550	474
361	663
225	799
170	854
235	789
494	530
579	445
435	589
290	734
205	819
201	823
557	467
642	382
458	566
281	743
186	838
140	884
416	608
600	424
474	550
323	701
204	820
165	859
372	652
618	406
509	515
339	685
213	811
175	849
309	715
589	435
556	468
386	638
236	788
178	846
226	798
517	507
554	470
443	581
335	689
249	775
240	784
505	519
555	469
424	600
312	712
219	805
172	852
362	662
517	507
461	563
358	666
252	772
187	837
361	663
556	468
502	522
398	626
249	775
164	860
318	706
569	455
558	466
376	648
270	754
212	812
256	768
532	492
549	475
422	602
300	724
223	801
220	804
549	475
592	432
419	605
277	747
181	843
145	879
390	634
589	435
483	541
313	711
226	798
151	873
350	674
512	512
826	198
738	286
421	603
217	807
115	909
83	941
72	952
61	963
50	974
59	965
68	956
76	948
170	854
381	643
490	534
428	596
338	686
218	806
162	862
132	892
123	901
133	891
113	911
105	919
223	801
494	530
548	476
429	595
274	750
202	822
154	870
121	903
100	924
105	919
105	919
111	913
179	845
469	555
593	431
468	556
318	706
216	808
163	861
142	882
110	914
102	922
97	927
105	919
134	890
349	675
498	526
439	585
343	681
261	763
194	830
145	879
132	892
113	911
112	912
120	904
121	903
330	694
511	513
507	517
392	632
249	775
152	872
120	904
102	922
85	939
85	939
80	944
76	948
183	841
382	642
494	530
461	563
350	674
231	793
158	866
112	912
79	945
67	957
72	952
74	950
150	874
363	661
498	526
451	573
347	677
261	763
196	828
163	861
136	888
117	907
77	947
79	945
110	914
321	703
493	531
512	512
837	187
718	306
393	631
188	836
100	924
71	953
69	955
52	972
49	975
48	976
49	975
51	973
56	968
55	969
52	972
58	966
64	960
71	953
170	854
335	689
460	564
455	569
346	678
275	749
210	814
186	838
146	878
132	892
157	867
135	889
126	898
127	897
120	904
113	911
114	910
117	907
224	800
424	600
499	525
430	594
320	704
236	788
183	841
150	874
128	896
111	913
90	934
106	918
106	918
107	917
109	915
124	900
128	896
110	914
173	851
379	645
539	485
489	535
375	649
275	749
196	828
152	872
116	908
94	930
76	948
96	928
90	934
96	928
86	938
87	937
91	933
99	925
120	904
327	697
496	528
463	561
372	652
293	731
226	798
155	869
128	896
123	901
125	899
123	901
107	917
103	921
98	926
102	922
91	933
77	947
80	944
228	796
388	636
454	570
417	607
322	702
265	759
211	813
172	852
166	858
512	512
814	210
701	323
417	607
212	812
125	899
82	942
80	944
62	962
60	964
50	974
50	974
57	967
58	966
59	965
64	960
65	959
74	950
79	945
79	945
79	945
79	945
81	943
74	950
78	946
234	790
447	577
486	538
399	625
315	709
250	774
166	858
144	880
128	896
107	917
102	922
108	916
115	909
112	912
105	919
101	923
111	913
115	909
116	908
120	904
121	903
125	899
132	892
136	888
265	759
461	563
490	534
396	628
307	717
248	776
181	843
139	885
117	907
112	912
130	894
121	903
116	908
107	917
115	909
111	913
110	914
121	903
128	896
125	899
114	910
116	908
117	907
119	905
183	841
402	622
518	506
461	563
351	673
238	786
162	862
132	892
115	909
94	930
89	935
68	956
79	945
85	939
86	938
90	934
90	934
83	941
84	940
81	943
81	943
79	945
71	953
68	956
98	926
250	774
409	615
458	566
512	512
841	183
756	268
421	603
225	799
136	888
98	926
91	933
95	929
81	943
80	944
54	970
64	960
56	968
54	970
47	977
40	984
48	976
50	974
46	978
46	978
51	973
47	977
53	971
60	964
55	969
48	976
52	972
54	970
53	971
51	973
142	882
289	735
429	595
458	566
408	616
323	701
255	769
170	854
121	903
97	927
109	915
126	898
126	898
131	893
138	886
142	882
137	887
139	885
140	884
116	908
109	915
125	899
130	894
129	895
134	890
121	903
123	901
130	894
135	889
139	885
237	787
416	608
493	531
407	617
339	685
263	761
184	840
154	870
127	897
106	918
93	931
81	943
70	954
67	957
75	949
79	945
68	956
77	947
68	956
68	956
70	954
75	949
72	952
72	952
72	952
75	949
70	954
77	947
84	940
80	944
139	885
339	685
492	532
475	549
345	679
245	779
176	848
155	869
116	908
118	906
512	512
810	214
950	74
999	25
1014	10
1015	9
1018	6
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
512	512
825	199
733	291
394	630
191	833
131	893
99	925
292	732
567	457
553	471
413	611
274	750
167	857
322	702
610	414
533	491
342	682
212	812
154	870
192	832
490	534
585	439
433	591
276	748
198	826
208	816
473	551
623	401
469	555
317	707
212	812
137	887
409	615
587	437
449	575
280	744
194	830
140	884
314	710
558	466
538	486
383	641
242	782
173	851
312	712
591	433
538	486
346	678
229	795
171	853
237	787
514	510
550	474
404	620
265	759
179	845
169	855
445	579
606	418
472	552
317	707
200	824
152	872
406	618
558	466
443	581
310	714
234	790
178	846
361	663
555	469
444	580
322	702
241	783
196	828
373	651
625	399
531	493
394	630
268	756
194	830
266	758
532	492
593	431
434	590
300	724
198	826
163	861
452	572
599	425
444	580
309	715
218	806
166	858
443	581
596	428
496	528
337	687
213	811
176	848
352	672
512	512
839	185
709	315
391	633
200	824
120	904
67	957
72	952
61	963
68	956
65	959
77	947
87	937
245	779
462	562
532	492
402	622
262	762
196	828
158	866
115	909
114	910
100	924
95	929
105	919
226	798
466	558
566	458
432	592
278	746
170	854
138	886
117	907
101	923
115	909
103	921
95	929
165	859
419	605
569	455
508	516
346	678
228	796
174	850
149	875
112	912
84	940
80	944
63	961
85	939
295	729
488	536
517	507
421	603
292	732
199	825
169	855
118	906
91	933
96	928
89	935
92	932
296	728
512	512
519	505
383	641
271	753
209	815
151	873
114	910
98	926
86	938
86	938
97	927
261	763
489	535
503	521
412	612
305	719
229	795
180	844
133	891
116	908
89	935
86	938
77	947
168	856
338	686
435	589
421	603
358	666
304	720
254	770
203	821
173	851
139	885
117	907
101	923
139	885
353	671
495	529
512	512
807	217
663	361
341	683
177	847
117	907
72	952
62	962
55	969
61	963
73	951
77	947
73	951
89	935
77	947
75	949
81	943
86	938
77	947
199	825
429	595
507	517
433	591
314	710
220	804
156	868
159	865
131	893
104	920
108	916
103	921
107	917
101	923
104	920
118	906
123	901
119	905
211	813
421	603
506	518
436	588
338	686
251	773
205	819
176	848
128	896
107	917
94	930
84	940
96	928
104	920
106	918
110	914
108	916
108	916
194	830
398	626
480	544
426	598
355	669
289	735
226	798
176	848
138	886
117	907
116	908
112	912
117	907
132	892
114	910
117	907
124	900
123	901
142	882
320	704
445	579
457	567
388	636
312	712
238	786
185	839
146	878
117	907
108	916
93	931
104	920
99	925
98	926
86	938
78	946
86	938
78	946
237	787
401	623
456	568
440	584
390	634
338	686
259	765
182	842
127	897
512	512
827	197
725	299
396	628
216	808
145	879
112	912
106	918
101	923
85	939
96	928
78	946
73	951
80	944
81	943
92	932
80	944
72	952
68	956
75	949
77	947
75	949
68	956
72	952
71	953
230	794
426	598
497	527
422	602
321	703
239	785
183	841
138	886
100	924
86	938
90	934
82	942
76	948
85	939
96	928
104	920
108	916
97	927
89	935
87	937
90	934
83	941
75	949
67	957
146	878
297	727
440	584
469	555
376	648
279	745
242	782
192	832
166	858
136	888
112	912
108	916
118	906
104	920
110	914
107	917
108	916
106	918
103	921
110	914
94	930
84	940
79	945
85	939
146	878
306	718
420	604
422	602
379	645
329	695
265	759
200	824
160	864
130	894
127	897
97	927
96	928
91	933
91	933
101	923
99	925
92	932
101	923
99	925
97	927
95	929
94	930
92	932
105	919
213	811
338	686
418	606
512	512
825	199
732	292
407	617
212	812
131	893
108	916
102	922
67	957
64	960
51	973
39	985
32	992
31	993
30	994
33	991
27	997
29	995
29	995
32	992
30	994
34	990
32	992
38	986
36	988
33	991
35	989
33	991
33	991
33	991
31	993
83	941
192	832
319	705
405	619
422	602
353	671
280	744
221	803
153	871
121	903
128	896
104	920
112	912
111	913
113	911
111	913
114	910
117	907
108	916
106	918
106	918
109	915
113	911
124	900
125	899
123	901
122	902
118	906
110	914
103	921
219	805
526	498
593	431
420	604
270	754
183	841
142	882
96	928
84	940
79	945
68	956
85	939
95	929
102	922
111	913
121	903
116	908
127	897
133	891
130	894
121	903
117	907
111	913
105	919
101	923
93	931
95	929
93	931
84	940
88	936
141	883
355	669
523	501
467	557
352	672
280	744
211	813
153	871
116	908
102	922
512	512
825	199
952	72
988	36
1006	18
1011	13
1017	7
1020	4
1023	1
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
512	512
827	197
754	270
439	585
194	830
132	892
87	937
276	748
572	452
555	469
362	662
236	788
159	865
307	717
584	440
553	471
399	625
270	754
177	847
236	788
504	520
557	467
394	630
271	753
202	822
175	849
496	528
635	389
490	534
278	746
191	833
139	885
479	545
650	374
466	558
268	756
168	856
107	917
278	746
549	475
554	470
408	616
256	768
161	863
291	733
556	468
551	473
393	631
273	751
188	836
241	783
532	492
601	423
422	602
264	760
185	839
192	832
545	479
645	379
433	591
277	747
177	847
117	907
353	671
567	457
501	523
334	690
234	790
199	825
366	658
565	459
477	547
337	687
216	808
160	864
280	744
573	451
537	487
379	645
234	790
178	846
247	777
539	485
555	469
429	595
281	743
185	839
162	862
443	581
562	462
453	571
324	700
224	800
191	833
415	609
525	499
458	566
401	623
342	682
264	760
442	582
512	512
833	191
745	279
404	620
183	841
111	913
88	936
71	953
79	945
55	969
37	987
40	984
48	976
140	884
287	737
444	580
433	591
327	697
251	773
181	843
145	879
128	896
111	913
108	916
109	915
227	797
489	535
557	467
418	606
294	730
210	814
170	854
113	911
98	926
84	940
79	945
76	948
151	873
353	671
520	504
443	581
302	722
220	804
147	877
125	899
109	915
96	928
89	935
84	940
129	895
323	701
505	519
480	544
352	672
263	761
211	813
160	864
148	876
128	896
99	925
110	914
116	908
330	694
519	505
504	520
393	631
271	753
213	811
187	837
131	893
93	931
80	944
70	954
67	957
201	823
409	615
516	508
462	562
347	677
232	792
157	867
117	907
80	944
88	936
73	951
76	948
172	852
326	698
452	572
454	570
411	613
338	686
280	744
232	792
178	846
152	872
109	915
124	900
187	837
387	637
482	542
512	512
792	232
704	320
423	601
213	811
150	874
112	912
115	909
86	938
63	961
68	956
73	951
62	962
66	958
83	941
80	944
91	933
89	935
91	933
262	762
444	580
473	551
414	610
315	709
252	772
197	827
154	870
131	893
112	912
95	929
104	920
119	905
128	896
126	898
122	902
123	901
128	896
236	788
468	556
528	496
417	607
287	737
202	822
154	870
115	909
98	926
87	937
98	926
95	929
117	907
116	908
116	908
129	895
140	884
142	882
231	793
486	538
562	462
416	608
278	746
175	849
118	906
102	922
98	926
91	933
91	933
90	934
120	904
127	897
127	897
129	895
126	898
117	907
138	886
355	669
537	487
519	505
359	665
255	769
177	847
128	896
83	941
64	960
51	973
59	965
63	961
70	954
62	962
58	966
58	966
57	967
50	974
185	839
380	644
487	537
426	598
352	672
265	759
177	847
135	889
128	896
512	512
838	186
741	283
448	576
231	793
122	902
102	922
97	927
89	935
76	948
71	953
62	962
65	959
65	959
68	956
76	948
69	955
65	959
53	971
54	970
58	966
58	966
62	962
56	968
56	968
167	857
376	648
449	575
422	602
324	700
245	779
182	842
162	862
142	882
157	867
155	869
155	869
147	877
144	880
143	881
157	867
160	864
164	860
168	856
168	856
173	851
156	868
153	871
150	874
302	722
555	469
540	484
386	638
252	772
160	864
118	906
93	931
78	946
87	937
102	922
97	927
99	925
101	923
102	922
100	924
106	918
93	931
98	926
105	919
120	904
128	896
128	896
123	901
197	827
441	583
550	474
449	575
328	696
219	805
152	872
124	900
98	926
103	921
106	918
97	927
97	927
100	924
84	940
81	943
96	928
98	926
104	920
94	930
98	926
93	931
92	932
84	940
106	918
291	733
418	606
438	586
512	512
814	210
716	308
423	601
212	812
106	918
77	947
54	970
44	980
28	996
28	996
35	989
39	985
32	992
34	990
32	992
36	988
27	997
27	997
34	990
33	991
34	990
35	989
36	988
38	986
40	984
34	990
31	993
31	993
29	995
28	996
98	926
219	805
377	647
451	573
444	580
352	672
282	742
226	798
172	852
119	905
121	903
104	920
118	906
117	907
136	888
137	887
147	877
140	884
143	881
136	888
128	896
124	900
132	892
123	901
120	904
112	912
114	910
118	906
112	912
106	918
201	823
397	627
495	529
460	564
371	653
282	742
197	827
137	887
112	912
116	908
89	935
80	944
90	934
95	929
78	946
92	932
101	923
104	920
108	916
92	932
92	932
89	935
94	930
88	936
98	926
111	913
114	910
104	920
108	916
104	920
166	858
367	657
526	498
471	553
379	645
260	764
178	846
148	876
122	902
100	924
512	512
816	208
942	82
992	32
1010	14
1015	9
1020	4
1022	2
1021	3
1021	3
1023	1
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
512	512
820	204
714	310
417	607
217	807
130	894
97	927
273	751
575	449
553	471
367	657
240	784
185	839
326	698
599	425
568	456
404	620
273	751
199	825
268	756
549	475
566	458
405	619
259	765
189	835
181	843
458	566
579	445
477	547
328	696
253	771
176	848
454	570
617	407
499	525
335	689
221	803
149	875
349	675
569	455
500	524
325	699
212	812
153	871
270	754
557	467
521	503
367	657
238	786
191	833
224	800
456	568
554	470
423	601
316	708
245	779
224	800
483	541
572	452
453	571
325	699
226	798
174	850
398	626
559	465
500	524
364	660
286	738
239	785
398	626
547	477
457	567
358	666
261	763
193	831
320	704
533	491
497	527
393	631
302	722
225	799
255	769
460	564
510	514
406	618
313	711
228	796
208	816
413	611
529	495
439	585
366	658
278	746
185	839
383	641
532	492
485	539
403	621
330	694
256	768
384	640
512	512
832	192
687	337
382	642
178	846
113	911
76	948
51	973
51	973
49	975
44	980
45	979
53	971
130	894
318	706
469	555
492	532
415	609
297	727
217	807
158	866
128	896
110	914
98	926
112	912
239	785
503	521
535	489
422	602
287	737
206	818
169	855
136	888
113	911
107	917
99	925
96	928
155	869
331	693
482	542
465	559
369	655
272	752
203	821
166	858
130	894
122	902
96	928
102	922
126	898
313	711
476	548
464	560
385	639
279	745
204	820
142	882
120	904
87	937
75	949
84	940
88	936
270	754
462	562
510	514
439	585
311	713
239	785
191	833
161	863
113	911
104	920
93	931
74	950
190	834
390	634
497	527
449	575
345	679
263	761
174	850
147	877
102	922
101	923
104	920
99	925
202	822
395	629
491	533
414	610
323	701
235	789
180	844
141	883
127	897
120	904
93	931
99	925
175	849
378	646
493	531
512	512
802	222
751	273
450	574
240	784
161	863
116	908
80	944
61	963
61	963
52	972
45	979
52	972
45	979
45	979
37	987
39	985
37	987
40	984
123	901
259	765
373	651
431	593
415	609
327	697
266	758
196	828
147	877
109	915
91	933
70	954
85	939
105	919
151	873
153	871
162	862
161	863
261	763
459	565
508	516
422	602
339	685
253	771
184	840
139	885
112	912
111	913
110	914
112	912
120	904
127	897
114	910
122	902
111	913
109	915
170	854
344	680
470	554
455	569
372	652
296	728
218	806
188	836
160	864
116	908
113	911
101	923
119	905
112	912
119	905
122	902
143	881
148	876
193	831
366	658
452	572
428	596
377	647
306	718
244	780
200	824
149	875
118	906
125	899
110	914
101	923
92	932
89	935
85	939
98	926
87	937
76	948
228	796
362	662
419	605
398	626
372	652
308	716
249	775
211	813
172	852
512	512
833	191
703	321
366	658
173	851
117	907
90	934
84	940
95	929
94	930
76	948
79	945
74	950
67	957
69	955
67	957
62	962
65	959
66	958
57	967
46	978
42	982
38	986
43	981
41	983
146	878
337	687
483	541
499	525
383	641
279	745
212	812
163	861
125	899
110	914
96	928
90	934
107	917
123	901
120	904
113	911
105	919
102	922
84	940
79	945
78	946
76	948
70	954
76	948
177	847
357	667
473	551
461	563
373	651
267	757
214	810
175	849
140	884
103	921
109	915
82	942
74	950
92	932
104	920
96	928
84	940
78	946
74	950
70	954
68	956
75	949
75	949
77	947
134	890
277	747
408	616
446	578
407	617
331	693
253	771
191	833
163	861
124	900
115	909
120	904
106	918
116	908
131	893
137	887
129	895
122	902
111	913
116	908
120	904
123	901
119	905
133	891
163	861
344	680
459	565
425	599
512	512
824	200
721	303
387	637
192	832
130	894
106	918
91	933
69	955
55	969
46	978
47	977
44	980
51	973
47	977
47	977
42	982
35	989
42	982
42	982
35	989
31	993
33	991
29	995
31	993
28	996
32	992
35	989
40	984
41	983
39	985
130	894
272	752
416	608
493	531
447	577
316	708
241	783
178	846
127	897
120	904
115	909
113	911
96	928
89	935
100	924
105	919
103	921
108	916
105	919
94	930
85	939
86	938
84	940
90	934
100	924
96	928
93	931
90	934
85	939
91	933
184	840
355	669
463	561
446	578
399	625
300	724
244	780
203	821
167	857
139	885
106	918
85	939
87	937
99	925
114	910
128	896
134	890
128	896
123	901
122	902
131	893
132	892
132	892
130	894
137	887
132	892
137	887
136	888
133	891
141	883
225	799
434	590
538	486
464	560
344	680
264	760
202	822
146	878
126	898
93	931
512	512
818	206
954	70
1002	22
1015	9
1019	5
1020	4
1022	2
1023	1
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
1024	0
512	512
819	205
705	319
408	616
206	818
135	889
113	911
378	646
657	367
536	488
317	707
193	831
137	887
271	753
592	432
557	467
352	672
236	788
165	859
253	771
580	444
611	413
397	627
237	787
161	863
150	874
458	566
637	387
487	537
311	713
170	854
107	917
357	667
556	468
498	526
370	654
248	776
176	848
355	669
608	416
483	541
323	701
239	785
177	847
312	712
591	433
556	468
396	628
271	753
195	829
254	770
510	514
563	461
423	601
290	734
207	817
181	843
481	543
586	438
439	585
300	724
200	824
130	894
410	614
629	395
494	530
293	731
204	820
162	862
336	688
588	436
532	492
360	664
242	782
196	828
343	681
610	414
525	499
354	670
238	786
165	859
239	785
496	528
581	443
433	591
273	751
197	827
172	852
417	607
541	483
456	568
328	696
241	783
184	840
386	638
560	464
503	521
379	645
285	739
184	840
350	674
512	512
800	224
743	281
418	606
212	812
139	885
104	920
90	934
76	948
66	958
80	944
72	952
62	962
199	825
478	546
584	440
443	581
300	724
201	823
147	877
114	910
81	943
82	942
94	930
96	928
210	814
384	640
472	552
432	592
346	678
288	736
235	789
179	845
133	891
100	924
104	920
93	931
166	858
344	680
434	590
426	598
399	625
327	697
272	752
219	805
