234	790
198	826
166	858
155	869
137	887
140	884
152	872
167	857
512	512
826	198
728	296
418	606
203	821
122	902
85	939
69	955
56	968
50	974
54	970
63	961
69	955
73	951
84	940
89	935
97	927
99	925
93	931
86	938
86	938
87	937
99	925
92	932
92	932
79	945
74	950
72	952
67	957
68	956
78	946
70	954
64	960
62	962
71	953
67	957
70	954
170	854
368	656
537	487
477	547
355	669
246	778
170	854
139	885
110	914
94	930
87	937
88	936
74	950
69	955
79	945
92	932
86	938
84	940
81	943
72	952
78	946
76	948
77	947
74	950
73	951
66	958
57	967
64	960
78	946
82	942
81	943
79	945
81	943
84	940
74	950
74	950
138	886
296	728
453	571
472	552
386	638
284	740
199	825
159	865
107	917
90	934
61	963
45	979
55	969
81	943
99	925
120	904
113	911
116	908
126	898
123	901
114	910
113	911
122	902
120	904
119	905
121	903
128	896
124	900
512	512
819	205
718	306
363	661
179	845
99	925
87	937
70	954
57	967
61	963
54	970
50	974
58	966
52	972
50	974
50	974
51	973
44	980
39	985
32	992
32	992
23	1001
21	1003
18	1006
19	1005
18	1006
16	1008
18	1006
18	1006
11	1013
11	1013
10	1014
12	1012
9	1015
14	1010
12	1012
9	1015
8	1016
7	1017
7	1017
8	1016
9	1015
10	1014
35	989
92	932
202	822
330	694
412	612
425	599
391	633
327	697
285	739
238	786
210	814
204	820
158	866
148	876
141	883
148	876
153	871
142	882
154	870
145	879
140	884
151	873
152	872
161	863
154	870
151	873
145	879
149	875
150	874
147	877
159	865
151	873
154	870
153	871
145	879
139	885
136	888
128	896
133	891
133	891
138	886
143	881
225	799
385	639
451	573
418	606
366	658
322	702
259	765
224	800
208	816
174	850
152	872
122	902
102	922
90	934
82	942
73	951
512	512
826	198
738	286
421	603
217	807
115	909
83	941
72	952
61	963
50	974
59	965
61	963
71	953
83	941
76	948
68	956
73	951
65	959
54	970
60	964
57	967
50	974
44	980
45	979
41	983
37	987
33	991
31	993
33	991
37	987
42	982
43	981
40	984
33	991
39	985
49	975
50	974
127	897
286	738
385	639
432	592
389	635
333	691
255	769
216	808
188	836
143	881
131	893
122	902
104	920
115	909
133	891
150	874
148	876
145	879
147	877
149	875
139	885
136	888
125	899
123	901
119	905
114	910
113	911
115	909
118	906
125	899
123	901
132	892
132	892
137	887
133	891
139	885
277	747
555	469
533	491
391	633
250	774
180	844
126	898
102	922
85	939
89	935
85	939
91	933
116	908
139	885
161	863
148	876
157	867
153	871
158	866
147	877
155	869
159	865
164	860
157	867
149	875
149	875
169	855
168	856
512	512
837	187
718	306
393	631
188	836
100	924
71	953
69	955
52	972
49	975
48	976
63	961
67	957
74	950
82	942
87	937
88	936
91	933
94	930
101	923
105	919
108	916
108	916
109	915
112	912
122	902
126	898
125	899
137	887
139	885
139	885
131	893
129	895
133	891
136	888
138	886
149	875
148	876
146	878
137	887
142	882
137	887
130	894
268	756
485	539
511	513
387	637
244	780
185	839
152	872
112	912
101	923
119	905
125	899
140	884
173	851
195	829
188	836
186	838
173	851
175	849
181	843
191	833
197	827
194	830
203	821
196	828
191	833
197	827
182	842
178	846
161	863
155	869
164	860
160	864
166	858
171	853
167	857
172	852
178	846
178	846
185	839
190	834
190	834
188	836
329	695
555	469
523	501
391	633
309	715
218	806
177	847
144	880
116	908
125	899
111	913
110	914
101	923
101	923
98	926
100	924
512	512
814	210
701	323
417	607
212	812
125	899
82	942
80	944
62	962
60	964
51	973
51	973
66	958
64	960
53	971
49	975
49	975
55	969
69	955
68	956
64	960
64	960
72	952
73	951
77	947
79	945
85	939
88	936
90	934
86	938
87	937
90	934
83	941
77	947
77	947
79	945
81	943
209	815
377	647
470	554
424	600
338	686
262	762
203	821
160	864
124	900
124	900
117	907
108	916
91	933
100	924
112	912
123	901
119	905
120	904
125	899
121	903
111	913
109	915
125	899
130	894
135	889
130	894
132	892
126	898
126	898
125	899
128	896
126	898
125	899
109	915
108	916
104	920
194	830
404	620
503	521
452	572
366	658
251	773
177	847
126	898
113	911
106	918
109	915
115	909
143	881
159	865
170	854
184	840
164	860
165	859
153	871
150	874
150	874
154	870
156	868
153	871
159	865
157	867
155	869
154	870
512	512
841	183
756	268
421	603
225	799
136	888
98	926
91	933
95	929
81	943
78	946
54	970
49	975
52	972
61	963
66	958
72	952
73	951
70	954
70	954
71	953
77	947
72	952
70	954
74	950
72	952
70	954
74	950
72	952
71	953
68	956
72	952
70	954
76	948
73	951
70	954
75	949
82	942
85	939
89	935
90	934
84	940
86	938
184	840
342	682
451	573
445	579
367	657
282	742
212	812
159	865
147	877
127	897
130	894
146	878
157	867
176	848
177	847
167	857
155	869
177	847
175	849
161	863
161	863
181	843
192	832
181	843
188	836
178	846
172	852
166	858
163	861
164	860
169	855
166	858
172	852
175	849
178	846
171	853
153	871
159	865
163	861
166	858
166	858
165	859
270	754
430	594
496	528
456	568
384	640
316	708
238	786
177	847
126	898
98	926
96	928
78	946
77	947
80	944
76	948
88	936
